0;Nome;0;Empresa;Departamento;0.00
51999;Tiger D. Mitchell;27;Microsoft;Legal Department;3257.00
52026;Lucy R. Burt;62;Cakewalk;Research and Development;8710.00
52029;Rigel Y. Mccullough;63;Altavista;Advertising;8140.00
52033;Jarrod A. Riddle;37;Microsoft;Media Relations;9262.00
52042;Kyra L. King;46;Lycos;Sales and Marketing;2453.00
52050;Nash V. Lyons;41;Google;Public Relations;7617.00
52061;Harlan Z. Stone;50;Altavista;Advertising;9240.00
52068;Herrod Y. Douglas;21;Google;Customer Service;5157.00
52070;Imogene K. Talley;23;Macromedia;Media Relations;5591.00
52079;Curran C. Drake;50;Borland;Advertising;3710.00
52082;Damon W. Dorsey;37;Sibelius;Finances;7697.00
52086;Oliver D. Hoffman;67;Macromedia;Asset Management;3042.00
52108;Arsenio L. Mann;65;Macromedia;Accounting;6849.00
52122;Dustin X. Parks;62;Adobe;Customer Relations;9960.00
52126;Iris D. Decker;40;Borland;Asset Management;4856.00
52153;Quon G. Chambers;69;Lycos;Asset Management;3805.00
52156;Chava Y. Lott;67;Yahoo;Tech Support;6460.00
52159;Wallace U. Watson;65;Yahoo;Media Relations;7895.00
52163;Malachi E. Washington;18;Adobe;Payroll;7467.00
52164;Nicholas V. Moran;33;Yahoo;Research and Development;2522.00
52172;Jayme M. Simpson;42;Cakewalk;Tech Support;5003.00
52177;Maite E. Dominguez;36;Sibelius;Tech Support;9251.00
52181;Beau C. Forbes;25;Adobe;Finances;7434.00
52184;Cameran C. Schultz;50;Google;Human Resources;2080.00
52186;Branden W. Gould;62;Chami;Legal Department;4487.00
52188;Madeson A. Joyce;56;Cakewalk;Asset Management;8373.00
52192;Cara I. Murphy;40;Chami;Tech Support;3210.00
52195;Kelsie A. Mcclure;19;Chami;Quality Assurance;8140.00
52198;Pamela B. Neal;48;Lavasoft;Payroll;1976.00
52200;Kiona U. Clements;35;Lycos;Accounting;8364.00
52204;Cathleen H. Hampton;60;Lavasoft;Media Relations;9672.00
52206;Skyler C. Shaffer;30;Borland;Customer Service;8680.00
52208;Lance X. Graham;39;Finale;Media Relations;9936.00
52220;Cody V. Barlow;61;Microsoft;Advertising;4747.00
52221;Mara T. Mckenzie;33;Google;Research and Development;3961.00
52227;Jeremy X. Welch;19;Cakewalk;Research and Development;6816.00
52237;Beatrice U. Larson;51;Apple Systems;Media Relations;6267.00
52238;Keaton O. Lang;49;Finale;Public Relations;9638.00
52256;Chantale A. Roberson;43;Finale;Quality Assurance;3161.00
52274;Hedda P. Cannon;34;Apple Systems;Sales and Marketing;2225.00
52288;Colby K. Vance;42;Adobe;Asset Management;8422.00
52289;Travis D. Benson;53;Lycos;Advertising;2193.00
52292;Fuller Z. Castillo;44;Altavista;Sales and Marketing;8476.00
52296;Ahmed W. Rose;63;Lycos;Customer Service;5172.00
52297;Amena Y. Terrell;37;Lavasoft;Legal Department;5258.00
52304;Ori K. Mendoza;63;Macromedia;Research and Development;2776.00
52309;Griffith V. Webster;46;Yahoo;Customer Relations;4004.00
52310;Roth A. Maldonado;63;Borland;Public Relations;8191.00
52312;Iola V. Goff;68;Altavista;Tech Support;2655.00
52315;Carlos T. Weeks;54;Google;Asset Management;1198.00
52321;Megan W. Everett;54;Sibelius;Finances;1711.00
52322;Duncan O. Acosta;41;Macromedia;Quality Assurance;7922.00
52323;Micah K. Bright;22;Sibelius;Sales and Marketing;4807.00
52324;Rogan M. Palmer;57;Apple Systems;Accounting;8349.00
52331;Gabriel L. Lane;58;Google;Quality Assurance;5066.00
52337;Clinton T. Hartman;57;Lycos;Payroll;4780.00
52342;Beatrice G. Fowler;65;Adobe;Customer Service;4451.00
52350;Nina Y. Richards;37;Borland;Research and Development;4918.00
52354;Plato V. Mcintyre;32;Apple Systems;Quality Assurance;6827.00
52370;Rhona D. Randolph;38;Sibelius;Accounting;8387.00
52371;Kibo L. Robinson;19;Cakewalk;Customer Service;6592.00
52373;Castor V. Johnston;49;Apple Systems;Quality Assurance;7757.00
52387;Alika V. Dodson;66;Macromedia;Public Relations;8239.00
52399;Gretchen A. Zimmerman;29;Google;Research and Development;4775.00
52401;Amber N. Cote;52;Yahoo;Human Resources;6248.00
52407;Hillary I. Ray;38;Borland;Customer Service;1329.00
52408;Bree I. Duke;35;Lycos;Finances;3873.00
52413;Bell O. Rios;55;Cakewalk;Legal Department;6943.00
52415;Audrey Q. Osborn;50;Finale;Tech Support;1411.00
52433;Aurora D. Warner;56;Yahoo;Advertising;8964.00
52440;Kieran F. Sheppard;65;Adobe;Public Relations;4550.00
52458;Skyler V. Mcfadden;27;Microsoft;Legal Department;5162.00
52461;Sharon M. Burke;20;Google;Payroll;3884.00
52467;Guy B. Spencer;70;Finale;Customer Service;5191.00
52481;Dexter W. Graham;51;Cakewalk;Advertising;7754.00
52483;Brody B. Briggs;48;Apple Systems;Customer Relations;4692.00
52499;Erich P. Cervantes;38;Yahoo;Payroll;4709.00
52538;Kareem X. Holder;56;Finale;Public Relations;3280.00
52552;Cruz D. Dorsey;45;Chami;Human Resources;9649.00
52554;Melodie X. Everett;61;Lycos;Finances;2325.00
52556;Adria F. Austin;67;Borland;Public Relations;9332.00
52567;Salvador N. Klein;37;Sibelius;Customer Service;3400.00
52570;Ulysses I. Beasley;70;Apple Systems;Customer Service;4773.00
52579;Flynn A. Potts;69;Microsoft;Human Resources;5574.00
52580;Lewis J. Rivera;64;Altavista;Sales and Marketing;7314.00
52586;Cailin W. Garza;68;Microsoft;Public Relations;2149.00
52587;Ori X. Mcintyre;62;Sibelius;Tech Support;1509.00
52602;Chase S. Romero;33;Chami;Human Resources;5706.00
52606;Macey P. Vincent;32;Finale;Media Relations;1076.00
52609;Xanthus T. Riddle;21;Lycos;Human Resources;9556.00
52612;Rhonda J. Harmon;21;Google;Human Resources;6858.00
52613;Iola A. Castillo;35;Sibelius;Payroll;5448.00
52653;Emily B. Gillespie;67;Sibelius;Public Relations;8186.00
52654;Imani G. Calderon;21;Adobe;Accounting;7314.00
52657;Selma X. Roy;34;Yahoo;Quality Assurance;7638.00
52658;Clare C. Franks;40;Microsoft;Finances;7819.00
52659;Aspen I. Murphy;64;Adobe;Finances;8515.00
52663;Caldwell X. Dennis;34;Yahoo;Quality Assurance;5217.00
52669;Daryl Y. Stout;69;Lycos;Payroll;6402.00
52676;Zoe H. Finley;62;Apple Systems;Legal Department;1066.00
52687;Hedda H. Pitts;70;Altavista;Quality Assurance;3695.00
52690;Donna L. Mckinney;67;Lycos;Human Resources;8332.00
52705;Hadassah J. Salazar;49;Chami;Human Resources;3080.00
52718;Leandra M. Alston;38;Lavasoft;Legal Department;6622.00
52725;Elliott T. Dodson;34;Sibelius;Public Relations;1530.00
52726;Brendan F. Matthews;33;Adobe;Tech Support;6377.00
52727;Germane I. Warner;54;Yahoo;Accounting;4251.00
52733;Armando T. Lucas;34;Google;Finances;3339.00
52750;Maxine A. Weber;27;Apple Systems;Customer Service;3152.00
52754;Ronan F. Crawford;40;Cakewalk;Media Relations;8720.00
52763;Scott G. Rice;63;Microsoft;Advertising;7206.00
52773;Janna D. Arnold;60;Sibelius;Finances;7254.00
52782;Louis W. Love;49;Adobe;Tech Support;1215.00
52793;Meghan C. Salinas;46;Sibelius;Sales and Marketing;9821.00
52794;Hasad O. Vargas;40;Borland;Finances;5500.00
52800;Rinah R. Durham;47;Yahoo;Customer Relations;2091.00
52802;Aline G. Cooke;29;Lavasoft;Sales and Marketing;4936.00
52806;Tanisha G. Wilkinson;69;Sibelius;Tech Support;4862.00
52812;Raphael O. Bentley;65;Yahoo;Media Relations;2369.00
52826;Camden B. Jarvis;52;Altavista;Human Resources;5010.00
52828;Quinlan W. Tillman;30;Lycos;Legal Department;5436.00
52846;Regina A. Forbes;52;Microsoft;Media Relations;3410.00
52860;Brenna U. Glover;51;Finale;Customer Service;2115.00
52861;Judith N. Case;32;Sibelius;Legal Department;3741.00
52862;Ulysses L. Mullins;52;Borland;Research and Development;4702.00
52867;Sylvester A. Wheeler;20;Chami;Legal Department;5971.00
52871;Kai K. Duffy;48;Macromedia;Research and Development;3964.00
52874;Evangeline Z. Roth;55;Borland;Asset Management;6632.00
52877;Brooke P. Bell;27;Cakewalk;Legal Department;5033.00
52879;Michelle M. Coleman;60;Sibelius;Tech Support;8843.00
52881;Elmo K. Rutledge;28;Yahoo;Payroll;2441.00
52884;Jesse K. Robertson;37;Microsoft;Quality Assurance;8338.00
52892;Allen H. Mcpherson;47;Chami;Payroll;4999.00
52894;Sawyer A. Hays;55;Microsoft;Accounting;5064.00
52901;Rina F. Leblanc;46;Adobe;Human Resources;7080.00
52904;Chiquita L. Fischer;41;Google;Legal Department;8281.00
52905;Austin G. Pate;43;Finale;Payroll;4397.00
52910;Yuli N. Mccormick;44;Sibelius;Sales and Marketing;7097.00
52914;Bryar L. Garner;65;Apple Systems;Media Relations;1681.00
52917;Blaze Q. Shepherd;68;Apple Systems;Advertising;5590.00
52918;Phyllis V. Middleton;22;Yahoo;Research and Development;6940.00
52924;Casey O. Wiggins;18;Finale;Customer Relations;3558.00
52925;Larissa B. Dickerson;24;Altavista;Quality Assurance;6309.00
52928;Reuben W. Barr;66;Adobe;Legal Department;6763.00
52939;Colby B. Avery;44;Adobe;Payroll;6174.00
52944;Mikayla T. Bryan;26;Sibelius;Quality Assurance;2356.00
52959;Candace C. Morrison;42;Sibelius;Customer Relations;3660.00
52971;Tyler O. Armstrong;28;Adobe;Media Relations;8869.00
52974;Maxine N. Olsen;46;Lycos;Legal Department;7726.00
52977;Phillip A. Avila;66;Apple Systems;Sales and Marketing;7272.00
52979;Francis J. Kramer;33;Apple Systems;Media Relations;2793.00
52980;Camille P. Beasley;61;Adobe;Quality Assurance;3804.00
52993;Jillian R. Silva;70;Yahoo;Human Resources;8791.00
52995;Xantha A. Landry;25;Google;Customer Relations;1467.00
52998;Phyllis Q. Knowles;40;Apple Systems;Tech Support;9423.00
53002;Emerson J. Shelton;25;Cakewalk;Legal Department;9885.00
53009;Kaseem J. Mendez;66;Google;Finances;4160.00
53015;Carson Z. Clements;70;Borland;Human Resources;2696.00
53016;Blythe J. Byers;61;Apple Systems;Sales and Marketing;4140.00
53024;Henry T. Hester;28;Lycos;Advertising;2139.00
53027;Hannah F. Cherry;21;Macromedia;Customer Service;7230.00
53040;Bryar Y. Levy;67;Google;Quality Assurance;5361.00
53041;Ross V. Wise;19;Borland;Accounting;7635.00
53046;Anika M. Mccoy;31;Yahoo;Quality Assurance;4307.00
53064;Stephen W. Vega;19;Altavista;Media Relations;5065.00
53065;Barry H. Rodgers;57;Adobe;Payroll;6566.00
53066;Kelly Z. Meadows;50;Lycos;Sales and Marketing;8098.00
53069;Hashim X. Byers;24;Chami;Payroll;8285.00
53073;Ali K. Moore;24;Cakewalk;Sales and Marketing;8461.00
53075;Sybil T. Hoover;67;Finale;Customer Relations;3581.00
53088;May N. Lawson;64;Chami;Quality Assurance;9910.00
53092;Ivor R. Mccarty;52;Borland;Payroll;4266.00
53093;Drew K. Vang;58;Finale;Accounting;5192.00
53095;Stewart C. Byrd;66;Chami;Legal Department;6639.00
53109;Willow K. Holcomb;38;Google;Sales and Marketing;7077.00
53112;Alexis Y. Reyes;49;Lavasoft;Public Relations;2948.00
53119;Ulric A. Terrell;24;Lavasoft;Payroll;9299.00
53122;Myles O. Coffey;39;Yahoo;Finances;4194.00
53132;Ferris U. Stein;65;Cakewalk;Human Resources;3961.00
53139;Ryder E. Espinoza;58;Chami;Payroll;7703.00
53141;Mufutau G. Emerson;48;Lycos;Human Resources;1717.00
53142;Matthew A. Lester;39;Adobe;Sales and Marketing;6576.00
53144;Hasad W. Knox;36;Microsoft;Customer Relations;1482.00
53153;Allen C. Garrett;67;Google;Quality Assurance;3482.00
53157;Simon U. House;62;Lycos;Media Relations;2573.00
53179;Jillian W. Fulton;25;Lycos;Research and Development;2358.00
53186;Constance T. Spears;65;Sibelius;Human Resources;7814.00
53187;Wilma A. Byers;31;Yahoo;Customer Service;7982.00
53193;Thor D. Finch;68;Lavasoft;Customer Relations;4583.00
53198;Brent Q. Livingston;48;Microsoft;Legal Department;5909.00
53208;Michael Z. Burgess;52;Microsoft;Tech Support;7375.00
53215;Erich G. Ashley;34;Lycos;Advertising;6613.00
53221;Julian T. Ellison;36;Lycos;Media Relations;5905.00
53234;Portia A. Bolton;24;Lycos;Media Relations;6579.00
53243;Sopoline M. Bridges;39;Macromedia;Advertising;2165.00
53254;Keith N. Daniels;23;Microsoft;Quality Assurance;1058.00
53261;Belle U. Franco;57;Lavasoft;Media Relations;3163.00
53263;Yvonne G. Allison;36;Lavasoft;Media Relations;1200.00
53281;Odette Y. Vega;41;Google;Legal Department;6694.00
53296;Hedy K. Steele;45;Altavista;Customer Relations;1254.00
53312;Lunea D. Gordon;26;Microsoft;Sales and Marketing;2414.00
53313;Zephania Z. Griffin;49;Borland;Advertising;6070.00
53317;Wade W. Newton;40;Google;Asset Management;5646.00
53319;Ishmael L. Holland;20;Lycos;Human Resources;1889.00
53325;Medge K. Watson;68;Cakewalk;Customer Service;3953.00
53326;Ramona Q. Mendez;20;Apple Systems;Accounting;8017.00
53337;Raya X. Craig;49;Google;Quality Assurance;7266.00
53338;Vanna K. Whitaker;29;Lycos;Research and Development;1534.00
53357;Shay H. Reese;68;Altavista;Research and Development;2100.00
53364;Blaine R. Dunlap;63;Borland;Legal Department;6980.00
53367;Jonah N. Fitzgerald;32;Altavista;Payroll;5240.00
53383;Lars M. Barnett;69;Sibelius;Customer Relations;1373.00
53388;Clark W. Becker;47;Google;Sales and Marketing;7825.00
53392;Conan K. Silva;18;Yahoo;Advertising;6636.00
53394;Harriet L. Daniels;32;Chami;Customer Service;4412.00
53418;Nelle U. Dickerson;69;Borland;Media Relations;2511.00
53420;Luke J. Hickman;19;Apple Systems;Legal Department;8926.00
53430;Nasim F. Farmer;67;Adobe;Asset Management;7000.00
53436;Callum R. Hodges;24;Google;Advertising;5958.00
53448;Margaret H. Alvarado;41;Cakewalk;Public Relations;8934.00
53465;Wallace G. Macdonald;55;Finale;Advertising;8526.00
53468;Mohammad A. Diaz;18;Altavista;Finances;7808.00
53478;Madaline Z. Whitaker;70;Cakewalk;Sales and Marketing;3197.00
53480;Macaulay U. Mcmillan;18;Google;Quality Assurance;2045.00
53481;Aspen D. Mccullough;36;Sibelius;Quality Assurance;3692.00
53485;Leilani U. Roy;64;Borland;Quality Assurance;9883.00
53491;Sarah L. Ellison;48;Altavista;Tech Support;7763.00
53495;Alexa N. Summers;67;Adobe;Accounting;4156.00
53496;Asher W. Mcintyre;58;Macromedia;Public Relations;8708.00
53511;Sierra R. Frank;42;Google;Payroll;2041.00
53515;Xavier Q. Merrill;32;Altavista;Public Relations;8602.00
53520;Chadwick H. Fleming;22;Microsoft;Research and Development;6122.00
53522;Lewis E. Hutchinson;36;Chami;Media Relations;5020.00
53524;Zachary M. Watson;49;Finale;Public Relations;2654.00
53530;Joelle V. Faulkner;57;Borland;Research and Development;7867.00
53532;Oliver J. Barrera;55;Chami;Quality Assurance;1158.00
53548;Quin R. Bean;62;Sibelius;Customer Relations;7037.00
53551;Murphy E. Martin;31;Altavista;Quality Assurance;1801.00
53564;Shelley Z. Sherman;39;Lycos;Legal Department;2993.00
53567;Price A. Sweet;18;Cakewalk;Legal Department;1129.00
53570;Teagan O. Bell;52;Microsoft;Sales and Marketing;7975.00
53572;Edan A. Mccarty;22;Adobe;Asset Management;9141.00
53588;Lev B. Mcpherson;60;Chami;Advertising;2793.00
53590;Austin O. Ayers;49;Borland;Customer Service;3253.00
53597;Brynn S. Bates;23;Google;Legal Department;9709.00
53598;Vladimir P. Santana;49;Altavista;Advertising;5348.00
53600;Walter T. Ortega;23;Sibelius;Customer Relations;6818.00
53603;Aphrodite A. Raymond;28;Lycos;Tech Support;7956.00
53613;Shoshana W. Levy;22;Borland;Advertising;5321.00
53616;Amena S. Johns;44;Lycos;Legal Department;3664.00
53620;Emily Z. Morin;67;Chami;Tech Support;8167.00
53624;Tatyana A. Ortega;59;Yahoo;Payroll;1275.00
53636;Illiana L. Webb;59;Microsoft;Human Resources;4231.00
53651;Merrill I. Durham;56;Cakewalk;Accounting;6059.00
53654;Justin X. Montgomery;25;Google;Sales and Marketing;8609.00
53657;Phoebe Y. Gill;33;Adobe;Human Resources;5809.00
53663;Camilla K. Bentley;51;Google;Payroll;2876.00
53666;Palmer B. Allen;21;Chami;Quality Assurance;4433.00
53668;Wallace B. Harper;31;Apple Systems;Public Relations;6329.00
53671;Kiara U. Wilcox;69;Lavasoft;Legal Department;9938.00
53674;May O. Bell;34;Altavista;Finances;5640.00
53677;David E. Velez;54;Lavasoft;Quality Assurance;8107.00
53682;Mona Q. Strickland;65;Google;Human Resources;4917.00
53703;Mariko Y. Guerrero;70;Cakewalk;Human Resources;9059.00
53706;Charde E. Vargas;19;Macromedia;Advertising;5916.00
53728;Abdul R. Hensley;62;Cakewalk;Tech Support;2139.00
53738;Brett I. Ortega;61;Apple Systems;Advertising;6149.00
53742;Megan I. Downs;20;Adobe;Quality Assurance;9003.00
53746;Otto O. Vance;29;Borland;Payroll;6147.00
53756;Dennis I. Pace;65;Finale;Advertising;5233.00
53761;Kareem I. Cain;61;Lavasoft;Public Relations;6921.00
53776;Patrick E. Gonzalez;69;Finale;Human Resources;3035.00
53781;Whitney O. Kerr;55;Altavista;Sales and Marketing;5787.00
53783;Avye J. Hull;18;Google;Tech Support;5119.00
53791;Lunea B. Rowland;63;Borland;Asset Management;3579.00
53798;Wayne F. Sheppard;64;Sibelius;Advertising;3930.00
53802;Ann A. Mcfadden;59;Google;Customer Relations;7367.00
53809;Ima X. Rodgers;69;Cakewalk;Quality Assurance;1505.00
53810;Adena L. Ochoa;35;Lavasoft;Customer Relations;8414.00
53817;Kato Y. Griffith;45;Adobe;Tech Support;2415.00
53822;Damian A. Ruiz;41;Adobe;Media Relations;4899.00
53831;Latifah P. Wright;46;Yahoo;Advertising;1449.00
53838;Roary A. Rivers;32;Microsoft;Accounting;3639.00
53852;Oliver A. King;70;Lycos;Sales and Marketing;4051.00
53859;Rowan O. Gates;62;Lavasoft;Sales and Marketing;1590.00
53879;Tanek T. Dillon;20;Macromedia;Research and Development;3664.00
53881;Skyler B. Anthony;58;Yahoo;Public Relations;4119.00
53885;Reagan J. Mays;56;Altavista;Sales and Marketing;2894.00
53903;Bree W. Osborne;41;Sibelius;Quality Assurance;5518.00
53906;Seth T. Higgins;65;Microsoft;Legal Department;3642.00
53910;Lance I. Mcdowell;31;Lavasoft;Research and Development;7645.00
53922;Malik F. Patel;36;Microsoft;Accounting;6422.00
53923;Desiree B. Sosa;18;Lavasoft;Legal Department;5631.00
53930;Ima N. Boyer;41;Lycos;Public Relations;4958.00
53933;Anjolie J. Webster;35;Apple Systems;Sales and Marketing;9975.00
53943;Richard O. Bartlett;66;Cakewalk;Legal Department;7940.00
53945;Allegra H. Slater;18;Cakewalk;Advertising;1775.00
53946;Carter B. Hendrix;34;Altavista;Asset Management;4420.00
53947;Zia F. Hester;36;Lycos;Finances;4772.00
53952;Paki C. Hines;26;Altavista;Customer Relations;8667.00
53966;Ulla M. Hendrix;25;Lycos;Media Relations;5026.00
53968;Aquila X. Villarreal;20;Microsoft;Advertising;9824.00
53970;Damian Z. Lewis;70;Finale;Advertising;5029.00
53998;Fritz X. Goodman;29;Yahoo;Customer Service;4333.00
54003;Paul N. Barnett;50;Adobe;Quality Assurance;3576.00
54007;Phoebe X. Ellis;65;Lavasoft;Accounting;9848.00
54014;Teegan H. Gamble;45;Borland;Media Relations;4045.00
54045;Chloe Z. Bailey;31;Sibelius;Asset Management;6821.00
54052;Cassandra K. Garrett;60;Sibelius;Advertising;2613.00
54061;Price S. Phelps;21;Microsoft;Finances;9867.00
54063;Cassandra L. Mitchell;47;Sibelius;Customer Service;4510.00
54067;Jameson H. Espinoza;55;Altavista;Legal Department;9158.00
54070;Amena L. Burch;57;Yahoo;Finances;8263.00
54080;Nathaniel A. Alston;27;Macromedia;Sales and Marketing;9990.00
54093;Anthony D. Burt;60;Finale;Finances;3092.00
54097;Nash D. Cantrell;26;Lavasoft;Quality Assurance;5639.00
54117;Joy P. Workman;36;Adobe;Payroll;9461.00
54120;Phyllis F. Slater;67;Google;Customer Relations;5004.00
54121;Adrienne A. Haley;36;Sibelius;Quality Assurance;9756.00
54130;Zahir B. Mullen;32;Yahoo;Advertising;8440.00
54131;Gil P. Haley;23;Yahoo;Customer Relations;7110.00
54144;Marshall O. Mayer;64;Adobe;Sales and Marketing;1778.00
54162;Sharon V. Riddle;20;Finale;Accounting;1743.00
54182;Hayfa O. Church;65;Adobe;Customer Service;7705.00
54187;Cassandra U. Whitney;22;Borland;Quality Assurance;8286.00
54188;Jameson X. Osborn;22;Borland;Accounting;8040.00
54210;Larissa U. Rose;70;Yahoo;Payroll;1648.00
54224;Lacy R. Hays;50;Sibelius;Finances;3499.00
54228;Nevada I. Wade;68;Chami;Research and Development;6548.00
54236;Maggy T. Stokes;42;Adobe;Legal Department;2863.00
54241;Wylie V. Dyer;47;Borland;Payroll;1081.00
54256;Magee W. Payne;63;Chami;Payroll;9479.00
54257;Regan S. Horne;57;Sibelius;Quality Assurance;5409.00
54263;Malachi N. Ewing;65;Sibelius;Asset Management;4667.00
54265;Hillary F. Velazquez;60;Apple Systems;Customer Service;8475.00
54273;Dana I. Roach;70;Google;Finances;5838.00
54275;Harding S. Hutchinson;46;Chami;Customer Relations;5683.00
54277;Karleigh O. Maxwell;65;Apple Systems;Finances;9631.00
54280;Leah Q. Glass;24;Apple Systems;Sales and Marketing;1197.00
54284;Nerea K. Peters;51;Microsoft;Legal Department;1596.00
54294;Forrest E. Kent;31;Macromedia;Human Resources;5958.00
54300;Nelle O. Mccormick;21;Borland;Tech Support;6381.00
